year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808500.0,803700.0,164525.0,610475.0,111375.0,499675.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,768425.0,814575.0,142600.0,640825.0,118325.0,513500.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,733825.0,821800.0,124300.0,662650.0,125375.0,530300.0,37.0,400.0,36.5,180.0,125.0,28100.0
2018,704875.0,827275.0,109225.0,680050.0,130275.0,546550.0,37.0,400.0,36.5,180.0,0.0,7475.0
2019,678475.0,831025.0,97450.0,693350.0,134250.0,563700.0,37.0,400.0,36.5,180.0,135425.0,37500.0
2020,645150.0,838650.0,87800.0,704375.0,168000.0,554275.0,37.0,400.0,36.5,180.0,169275.0,62750.0
2021,614900.0,842800.0,79250.0,713550.0,189675.0,558075.0,37.0,400.0,36.5,180.0,156275.0,46350.0
2022,586600.0,845900.0,72325.0,720925.0,203900.0,568600.0,37.0,400.0,36.5,180.0,50.0,1400.0
2023,562050.0,848850.0,66675.0,726950.0,213425.0,580300.0,37.0,400.0,36.5,180.0,200.0,1125.0
2024,539825.0,851275.0,61725.0,732175.0,221250.0,592000.0,37.0,400.0,36.5,180.0,550.0,225.0
2025,519225.0,853425.0,57375.0,736775.0,228200.0,603250.0,37.0,400.0,36.5,180.0,50.0,950.0
2026,499725.0,855300.0,53450.0,740825.0,234500.0,614450.0,37.0,400.0,36.5,180.0,0.0,250.0
2027,480050.0,857275.0,49975.0,744400.0,239950.0,626600.0,37.0,400.0,36.5,180.0,6225.0,26850.0
2028,463450.0,859125.0,46550.0,747900.0,245200.0,636025.0,37.0,400.0,36.5,180.0,167800.0,34650.0
2029,446300.0,860675.0,43525.0,751050.0,250150.0,646550.0,37.0,400.0,36.5,180.0,475.0,75.0
2030,430325.0,861625.0,41100.0,753550.0,255275.0,656375.0,37.0,400.0,36.5,180.0,250.0,600.0
2031,415225.0,863150.0,38675.0,756000.0,259950.0,665250.0,37.0,400.0,36.5,180.0,3050.0,425.0
2032,400900.0,863850.0,36300.0,758375.0,264775.0,674050.0,37.0,400.0,36.5,180.0,141575.0,34800.0
2033,387125.0,864125.0,34125.0,760550.0,269225.0,683100.0,37.0,400.0,36.5,180.0,0.0,2300.0
2034,373650.0,864550.0,31975.0,762700.0,273825.0,691550.0,37.0,400.0,36.5,180.0,275.0,175.0
2035,361500.0,865325.0,30175.0,764525.0,277850.0,698875.0,37.0,400.0,36.5,180.0,200.0,25350.0
2036,349475.0,866100.0,28575.0,766225.0,282075.0,705800.0,37.0,400.0,36.5,180.0,5425.0,5625.0
2037,338200.0,866650.0,27075.0,767750.0,286300.0,712275.0,37.0,400.0,36.5,180.0,4800.0,15100.0
2038,326825.0,867100.0,25800.0,769025.0,290100.0,719400.0,37.0,400.0,36.5,180.0,50.0,22400.0
2039,315875.0,867725.0,24700.0,770125.0,294150.0,725675.0,37.0,400.0,36.5,180.0,202425.0,34850.0
2040,305700.0,868150.0,23650.0,771200.0,298225.0,731325.0,37.0,400.0,36.5,180.0,7150.0,20600.0
2041,295975.0,867600.0,22700.0,772175.0,302075.0,737725.0,37.0,400.0,36.5,180.0,170300.0,34325.0
2042,286475.0,867850.0,21700.0,773175.0,305700.0,743350.0,37.0,400.0,36.5,180.0,12550.0,30675.0
2043,277125.0,868125.0,20825.0,774050.0,309025.0,749100.0,37.0,400.0,36.5,180.0,211775.0,31100.0
2044,269500.0,867800.0,20000.0,774875.0,312300.0,753775.0,37.0,400.0,36.5,180.0,166350.0,29800.0
2045,261950.0,868000.0,19150.0,775725.0,315475.0,757950.0,37.0,400.0,36.5,180.0,5500.0,17450.0
2046,254550.0,867900.0,18425.0,776450.0,318475.0,762450.0,37.0,400.0,36.5,180.0,110950.0,29200.0
2047,247075.0,867675.0,17775.0,777100.0,321600.0,767025.0,37.0,400.0,36.5,180.0,212025.0,28600.0
2048,240025.0,867475.0,17250.0,777650.0,324800.0,771050.0,37.0,400.0,36.5,180.0,203000.0,28500.0
2049,233025.0,866625.0,16775.0,778150.0,327975.0,775700.0,37.0,400.0,36.5,180.0,63350.0,26425.0
2050,226825.0,866800.0,16250.0,778900.0,330575.0,778900.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,220525.0,866625.0,15850.0,779300.0,333200.0,782750.0,37.0,400.0,36.5,180.0,0.0,0.0
