year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808725.0,803500.0,164525.0,610475.0,111625.0,499400.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,768575.0,814875.0,142600.0,640825.0,118575.0,512800.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,733875.0,822075.0,124300.0,662650.0,125950.0,529400.0,37.0,400.0,36.5,180.0,225.0,29775.0
2018,704625.0,826725.0,109225.0,680050.0,131625.0,546000.0,37.0,400.0,36.5,180.0,0.0,7025.0
2019,677875.0,830900.0,97450.0,693350.0,135750.0,562925.0,37.0,400.0,36.5,180.0,135950.0,37075.0
2020,644500.0,840050.0,87800.0,704375.0,171050.0,550475.0,37.0,400.0,36.5,180.0,169725.0,61700.0
2021,614625.0,843775.0,79250.0,713550.0,191000.0,556050.0,37.0,400.0,36.5,180.0,160825.0,46750.0
2022,587950.0,847050.0,72325.0,720925.0,204425.0,565575.0,37.0,400.0,36.5,180.0,100.0,1550.0
2023,564300.0,849425.0,66675.0,726950.0,213675.0,577225.0,37.0,400.0,36.5,180.0,175.0,1175.0
2024,541625.0,851400.0,61725.0,732175.0,221125.0,590200.0,37.0,400.0,36.5,180.0,625.0,350.0
2025,521550.0,853275.0,57375.0,736775.0,227375.0,601900.0,37.0,400.0,36.5,180.0,200.0,575.0
2026,502600.0,855075.0,53450.0,740825.0,233175.0,613125.0,37.0,400.0,36.5,180.0,0.0,300.0
2027,484425.0,857050.0,49975.0,744400.0,238500.0,623900.0,37.0,400.0,36.5,180.0,6350.0,28250.0
2028,466675.0,858175.0,46550.0,747900.0,243975.0,634975.0,37.0,400.0,36.5,180.0,169625.0,36850.0
2029,450200.0,859875.0,43525.0,751050.0,249200.0,644400.0,37.0,400.0,36.5,180.0,325.0,50.0
2030,432650.0,865825.0,41100.0,758150.0,253900.0,646625.0,37.0,400.0,36.5,180.0,300.0,375.0
2031,417225.0,867100.0,38675.0,760600.0,259300.0,655350.0,37.0,400.0,36.5,180.0,3425.0,400.0
2032,403275.0,868400.0,36300.0,762975.0,263825.0,663475.0,37.0,400.0,36.5,180.0,143975.0,35125.0
2033,389675.0,869175.0,34125.0,765150.0,268450.0,671675.0,37.0,400.0,36.5,180.0,0.0,2325.0
2034,376750.0,870400.0,31975.0,767300.0,273325.0,678500.0,37.0,400.0,36.5,180.0,425.0,100.0
2035,365025.0,870900.0,30175.0,769125.0,277650.0,685375.0,37.0,400.0,36.5,180.0,275.0,25175.0
2036,353250.0,871525.0,28575.0,770825.0,280925.0,693150.0,37.0,400.0,36.5,180.0,6100.0,5550.0
2037,342475.0,871875.0,27075.0,772350.0,284250.0,700225.0,37.0,400.0,36.5,180.0,5975.0,14350.0
2038,331550.0,872150.0,25800.0,773625.0,287750.0,707375.0,37.0,400.0,36.5,180.0,175.0,20475.0
2039,321950.0,872150.0,24700.0,774725.0,290875.0,713850.0,37.0,400.0,36.5,180.0,202250.0,33650.0
2040,307875.0,902275.0,23650.0,815275.0,283875.0,665300.0,37.0,400.0,36.5,180.0,12225.0,19500.0
2041,296925.0,905375.0,22650.0,817250.0,286425.0,669625.0,37.0,400.0,36.5,180.0,183000.0,31200.0
2042,286750.0,907250.0,21575.0,818650.0,289250.0,674775.0,37.0,400.0,36.5,180.0,14325.0,29350.0
2043,278225.0,908650.0,20650.0,819700.0,291850.0,679175.0,37.0,400.0,36.5,180.0,223200.0,31550.0
2044,270300.0,909925.0,19775.0,820700.0,294275.0,683275.0,37.0,400.0,36.5,180.0,181925.0,29950.0
2045,262375.0,911250.0,18875.0,821625.0,296850.0,687275.0,37.0,400.0,36.5,180.0,6900.0,15300.0
2046,255000.0,912325.0,18125.0,822400.0,299275.0,691125.0,37.0,400.0,36.5,180.0,119650.0,28000.0
2047,248100.0,912700.0,17450.0,823100.0,302050.0,694850.0,37.0,400.0,36.5,180.0,227250.0,27600.0
2048,240850.0,913450.0,16875.0,823700.0,304600.0,698775.0,37.0,400.0,36.5,180.0,216575.0,26475.0
2049,234425.0,914125.0,16350.0,824250.0,306900.0,702200.0,37.0,400.0,36.5,180.0,71625.0,25875.0
2050,215800.0,952600.0,15775.0,844100.0,289925.0,680050.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,199250.0,964300.0,15350.0,844625.0,292050.0,682675.0,37.0,400.0,36.5,180.0,0.0,0.0
